V: 100
E: 2475
Edge_Id Vi  Vj
e1      1   2
e2      1   11
e3      1   16
e4      1   25
e5      1   26
e6      1   31
e7      1   35
e8      1   41
e9      1   44
e10     1   47
e11     1   57
e12     1   58
e13     1   59
e14     1   62
e15     1   68
e16     1   83
e17     1   87
e18     1   90
e19     1   91
e20     1   95
e21     1   99
e22     2   3
e23     2   7
e24     2   8
e25     2   9
e26     2   10
e27     2   13
e28     2   23
e29     2   24
e30     2   25
e31     2   26
e32     2   27
e33     2   28
e34     2   30
e35     2   31
e36     2   32
e37     2   37
e38     2   39
e39     2   41
e40     2   43
e41     2   44
e42     2   45
e43     2   47
e44     2   49
e45     2   51
e46     2   53
e47     2   54
e48     2   55
e49     2   56
e50     2   59
e51     2   60
e52     2   66
e53     2   69
e54     2   71
e55     2   72
e56     2   73
e57     2   76
e58     2   77
e59     2   78
e60     2   81
e61     2   82
e62     2   83
e63     2   85
e64     2   86
e65     2   87
e66     2   88
e67     2   90
e68     2   91
e69     2   93
e70     2   94
e71     2   95
e72     2   96
e73     2   98
e74     2   100
e75     3   4
e76     3   8
e77     3   11
e78     3   13
e79     3   15
e80     3   17
e81     3   18
e82     3   19
e83     3   22
e84     3   23
e85     3   25
e86     3   27
e87     3   33
e88     3   34
e89     3   35
e90     3   36
e91     3   41
e92     3   43
e93     3   44
e94     3   45
e95     3   51
e96     3   53
e97     3   56
e98     3   57
e99     3   62
e100    3   65
e101    3   67
e102    3   69
e103    3   70
e104    3   73
e105    3   74
e106    3   79
e107    3   80
e108    3   81
e109    3   85
e110    3   86
e111    3   87
e112    3   88
e113    3   89
e114    3   92
e115    3   95
e116    3   96
e117    3   97
e118    3   98
e119    3   99
e120    4   5
e121    4   6
e122    4   11
e123    4   14
e124    4   15
e125    4   20
e126    4   22
e127    4   24
e128    4   25
e129    4   28
e130    4   30
e131    4   31
e132    4   32
e133    4   33
e134    4   34
e135    4   35
e136    4   36
e137    4   37
e138    4   38
e139    4   40
e140    4   42
e141    4   43
e142    4   45
e143    4   46
e144    4   50
e145    4   53
e146    4   57
e147    4   65
e148    4   67
e149    4   68
e150    4   69
e151    4   70
e152    4   73
e153    4   76
e154    4   79
e155    4   80
e156    4   82
e157    4   84
e158    4   85
e159    4   87
e160    4   94
e161    4   95
e162    5   6
e163    5   7
e164    5   8
e165    5   9
e166    5   10
e167    5   13
e168    5   15
e169    5   16
e170    5   20
e171    5   24
e172    5   26
e173    5   27
e174    5   29
e175    5   30
e176    5   31
e177    5   32
e178    5   34
e179    5   35
e180    5   36
e181    5   37
e182    5   39
e183    5   42
e184    5   46
e185    5   47
e186    5   48
e187    5   53
e188    5   56
e189    5   57
e190    5   63
e191    5   64
e192    5   65
e193    5   68
e194    5   71
e195    5   72
e196    5   73
e197    5   76
e198    5   78
e199    5   80
e200    5   82
e201    5   83
e202    5   84
e203    5   86
e204    5   88
e205    5   89
e206    5   90
e207    5   91
