V: 100
E: 990
Edge_Id Vi  Vj
e1      1   2
e2      1   5
e3      1   13
e4      1   30
e5      1   54
e6      1   77
e7      2   3
e8      2   13
e9      2   23
e10     2   34
e11     2   41
e12     2   43
e13     2   44
e14     2   54
e15     2   63
e16     2   73
e17     2   75
e18     2   76
e19     2   77
e20     2   80
e21     2   82
e22     2   83
e23     2   89
e24     2   99
e25     3   4
e26     3   6
e27     3   7
e28     3   8
e29     3   13
e30     3   16
e31     3   24
e32     3   30
e33     3   35
e34     3   38
e35     3   40
e36     3   41
e37     3   55
e38     3   59
e39     3   63
e40     3   77
e41     3   81
e42     3   82
e43     3   84
e44     3   87
e45     3   92
e46     3   97
e47     4   5
e48     4   7
e49     4   29
e50     4   44
e51     4   62
e52     4   70
e53     4   79
e54     4   83
e55     4   85
e56     4   98
e57     4   99
e58     5   6
e59     5   16
e60     5   19
e61     5   20
e62     5   21
e63     5   24
e64     5   27
e65     5   28
e66     5   30
e67     5   31
e68     5   40
e69     5   41
e70     5   46
e71     5   50
e72     5   52
e73     5   55
e74     5   57
e75     5   60
e76     5   68
e77     5   69
e78     5   70
e79     5   71
e80     5   82
e81     5   85
e82     5   88
e83     6   7
e84     6   9
e85     6   27
e86     6   30
e87     6   34
e88     6   43
e89     6   51
e90     6   56
e91     6   62
e92     6   65
e93     6   76
e94     6   82
e95     6   90
e96     6   94
e97     6   95
e98     6   98
e99     6   99
e100    7   8
e101    7   17
e102    7   25
e103    7   27
e104    7   29
e105    7   42
e106    7   48
e107    7   55
e108    7   57
e109    7   62
e110    7   63
e111    7   65
e112    7   78
e113    7   91
e114    7   93
e115    7   95
e116    7   97
e117    8   9
e118    8   25
e119    8   26
e120    8   27
e121    8   35
e122    8   39
e123    8   46
e124    8   51
e125    8   60
e126    8   76
e127    8   80
e128    9   10
e129    9   21
e130    9   32
e131    9   40
e132    9   41
e133    9   42
e134    9   45
e135    9   46
e136    9   47
e137    9   48
e138    9   49
e139    9   50
e140    9   60
e141    9   64
e142    9   66
e143    9   68
e144    9   70
e145    9   72
e146    9   75
e147    9   80
e148    9   83
e149    9   84
e150    9   85
e151    9   93
e152    9   98
e153    10  11
e154    10  19
e155    10  30
e156    10  32
e157    10  33
e158    10  42
e159    10  47
e160    10  56
e161    10  61
e162    10  64
e163    10  66
e164    10  67
e165    10  71
e166    10  74
e167    10  78
e168    10  88
e169    10  95
e170    11  12
e171    11  15
e172    11  17
e173    11  30
e174    11  32
e175    11  44
e176    11  50
e177    11  54
e178    11  59
e179    11  61
e180    11  67
e181    11  69
e182    11  76
e183    11  89
e184    11  90
e185    11  100
e186    12  13
e187    12  18
e188    12  27
e189    12  32
e190    12  33
e191    12  37
e192    12  51
e193    12  54
e194    12  60
e195    12  71
e196    12  73
e197    12  77
e198    12  80
e199    12  82
e200    12  83
e201    12  94
e202    13  14
e203    13  26
e204    13  47
e205    13  50
e206    13  53
e207    13  69
e208    13  92
e209    13  93
e210    14  15
e211    14  17
e212    14  29
e213    14  37
e214    14  49
e215    14  53
e216    14  55
e217    14  56
e218    14  78
e219    14  79
e220    14  84
e221    14  87
e222    14  93
e223    14  95
e224    14  98
e225    14  100
e226    15  16
e227    15  19
e228    15  24
e229    15  26
e230    15  29
e231    15  36
e232    15  43
e233    15  48
e234    15  49
e235    15  53
e236    15  58
e237    15  64
e238    15  83
e239    15  84
e240    15  86
e241    15  94
e242    15  95
e243    15  96
e244    16  17
e245    16  19
e246    16  24
e247    16  40
e248    16  50
e249    16  66
e250    16  72
e251    16  79
e252    16  85
e253    16  86
e254    16  87
e255    16  89
e256    16  92
e257    16  94
e258    16  95
e259    16  99
e260    17  18
e261    17  37
e262    17  39
e263    17  42
e264    17  44
e265    17  49
e266    17  55
e267    17  56
e268    17  64
e269    17  66
e270    17  69
e271    17  75
e272    17  89
e273    17  95
e274    17  97
e275    18  19
e276    18  22
e277    18  23
e278    18  25
e279    18  37
e280    18  38
e281    18  39
e282    18  45
e283    18  47
e284    18  55
e285    18  62
e286    18  65
e287    18  69
e288    18  73
e289    18  85
e290    18  86
e291    18  92
e292    18  95
e293    19  20
e294    19  24
e295    19  41
e296    19  48
e297    19  49
e298    19  52
e299    19  61
e300    19  68
e301    19  69
e302    19  82
e303    19  90
e304    19  92
e305    19  95
e306    19  97
e307    20  21
e308    20  26
e309    20  46
e310    20  55
e311    20  58
e312    20  62
e313    20  65
e314    20  66
e315    20  67
e316    20  68
e317    20  69
e318    20  73
e319    20  77
e320    20  79
e321    20  81
e322    20  89
e323    20  93
e324    20  100
e325    21  22
e326    21  24
e327    21  25
e328    21  38
e329    21  48
e330    21  49
e331    21  53
e332    21  55
e333    21  68
e334    21  72
e335    21  73
e336    21  77
e337    21  88
e338    21  98
e339    21  99
e340    22  23
e341    22  24
e342    22  25
e343    22  31
e344    22  33
e345    22  39
e346    22  41
e347    22  43
e348    22  50
e349    22  51
e350    22  53
e351    22  65
e352    22  66
e353    22  67
e354    22  76
e355    22  79
e356    22  87
e357    22  88
e358    22  89
e359    23  24
e360    23  34
e361    23  40
e362    23  44
e363    23  46
e364    23  51
e365    23  54
e366    23  66
e367    23  79
e368    23  86
e369    23  87
e370    23  96
e371    24  25
e372    24  27
e373    24  29
e374    24  33
e375    24  35
e376    24  37
e377    24  44
e378    24  45
e379    24  47
e380    24  48
e381    24  49
e382    24  50
e383    24  57
e384    24  59
e385    24  62
e386    24  63
e387    24  70
e388    24  76
e389    24  81
e390    24  84
e391    24  87
e392    24  91
e393    24  92
e394    24  97
e395    25  26
e396    25  28
e397    25  29
e398    25  30
e399    25  34
e400    25  35
e401    25  41
e402    25  42
e403    25  43
e404    25  49
e405    25  53
e406    25  59
e407    25  62
e408    25  66
e409    25  67
e410    25  71
e411    25  72
e412    25  79
e413    25  80
e414    25  93
e415    25  95
e416    26  27
e417    26  29
e418    26  34
e419    26  38
e420    26  39
e421    26  42
e422    26  63
e423    26  64
e424    26  69
e425    26  73
e426    26  86
e427    27  28
e428    27  37
e429    27  40
e430    27  47
e431    27  51
e432    27  53
e433    27  61
e434    27  62
e435    27  65
e436    27  66
e437    27  73
e438    27  81
e439    27  92
e440    27  96
e441    27  97
e442    27  99
e443    28  29
e444    28  37
e445    28  38
e446    28  49
e447    28  62
e448    28  70
e449    28  71
e450    28  80
e451    28  82
e452    28  88
e453    29  30
e454    29  37
e455    29  39
e456    29  43
e457    29  45
e458    29  47
e459    29  49
e460    29  56
e461    29  61
e462    29  69
e463    29  71
e464    29  83
e465    29  84
e466    29  89
e467    30  31
e468    30  36
e469    30  41
e470    30  43
e471    30  48
e472    30  53
e473    30  61
e474    30  74
e475    30  75
e476    30  77
e477    30  79
e478    30  80
e479    30  88
e480    30  92
e481    30  99
e482    31  32
e483    31  37
e484    31  41
e485    31  44
e486    31  46
e487    31  48
e488    31  49
e489    31  54
e490    31  58
e491    31  70
e492    31  79
e493    31  84
e494    31  88
e495    31  90
e496    31  91
e497    32  33
e498    32  39
e499    32  46
e500    32  50
e501    32  56
e502    32  59
e503    32  60
e504    32  62
e505    32  64
e506    32  65
e507    32  69
e508    32  75
e509    32  78
e510    32  85
e511    32  91
e512    32  96
e513    33  34
e514    33  40
e515    33  45
e516    33  46
e517    33  47
e518    33  48
e519    33  60
e520    33  61
e521    33  62
e522    33  64
e523    33  68
e524    33  70
e525    33  78
e526    33  79
e527    33  81
e528    33  84
e529    33  85
e530    33  86
e531    33  92
e532    34  35
e533    34  36
e534    34  37
e535    34  38
e536    34  44
e537    34  48
e538    34  49
e539    34  50
e540    34  70
e541    34  72
e542    34  73
e543    34  78
e544    34  83
e545    34  88
e546    35  36
e547    35  37
e548    35  40
e549    35  43
e550    35  50
e551    35  51
e552    35  56
e553    35  58
e554    35  65
e555    35  66
e556    35  73
e557    35  77
e558    35  83
e559    35  85
e560    35  90
e561    35  96
e562    36  37
e563    36  38
e564    36  39
e565    36  42
e566    36  48
e567    36  51
e568    36  55
e569    36  65
e570    36  75
e571    36  79
e572    36  84
e573    36  86
e574    36  93
e575    36  96
e576    36  98
e577    36  99
e578    37  38
e579    37  45
e580    37  53
e581    37  63
e582    37  71
e583    37  78
e584    37  84
e585    37  93
e586    37  94
e587    38  39
e588    38  41
e589    38  43
e590    38  45
e591    38  47
e592    38  51
e593    38  58
e594    38  69
e595    38  85
e596    38  90
e597    38  91
e598    38  98
e599    39  40
e600    39  41
e601    39  45
e602    39  53
e603    39  61
e604    39  72
e605    39  75
e606    39  79
e607    39  91
e608    39  99
e609    40  41
e610    40  46
e611    40  50
e612    40  56
e613    40  57
e614    40  63
e615    40  71
e616    40  74
e617    40  76
e618    40  85
e619    40  88
e620    40  90
e621    40  97
e622    41  42
e623    41  45
e624    41  48
e625    41  50
e626    41  57
e627    41  64
e628    41  66
e629    41  70
e630    41  80
e631    41  90
e632    41  95
e633    42  43
e634    42  50
e635    42  51
e636    42  53
e637    42  63
e638    42  69
e639    42  70
e640    42  71
e641    42  72
e642    42  73
e643    42  74
e644    42  84
e645    42  95
e646    43  44
e647    43  47
e648    43  48
e649    43  52
e650    43  54
e651    43  60
e652    43  62
e653    43  72
e654    43  86
e655    43  91
e656    43  98
e657    44  45
e658    44  48
e659    44  50
e660    44  51
e661    44  53
e662    44  64
e663    44  65
e664    44  72
e665    44  75
e666    44  77
e667    44  79
e668    44  81
e669    44  82
e670    44  89
e671    44  90
e672    44  99
e673    45  46
e674    45  47
e675    45  48
e676    45  53
e677    45  54
e678    45  67
e679    45  70
e680    45  79
e681    45  84
e682    45  89
e683    45  97
e684    45  99
e685    46  47
e686    46  51
e687    46  52
e688    46  53
e689    46  56
e690    46  57
e691    46  67
e692    46  70
e693    46  75
e694    46  76
e695    46  77
e696    46  85
e697    46  95
e698    46  96
e699    46  99
e700    47  48
e701    47  63
e702    47  64
e703    47  65
e704    47  69
e705    47  75
e706    47  87
e707    47  89
e708    47  93
e709    47  94
e710    47  99
e711    48  49
e712    48  54
e713    48  61
e714    48  63
e715    48  69
e716    48  71
e717    48  83
e718    48  98
e719    49  50
e720    49  52
e721    49  61
e722    49  64
e723    49  65
e724    49  67
e725    49  81
e726    49  82
e727    49  85
e728    49  90
e729    49  94
e730    49  95
e731    49  99
e732    50  51
e733    50  52
e734    50  53
e735    50  55
e736    50  57
e737    50  63
e738    50  65
e739    50  66
e740    50  71
e741    50  75
e742    50  76
e743    50  77
e744    50  78
e745    50  79
e746    50  83
e747    50  84
e748    50  85
e749    50  92
e750    50  97
e751    51  52
e752    51  53
e753    51  54
e754    51  56
e755    51  62
e756    51  69
e757    51  80
e758    51  91
e759    51  99
e760    51  100
e761    52  53
e762    52  65
e763    52  66
e764    52  80
e765    52  82
e766    52  91
e767    52  94
e768    52  95
e769    53  54
e770    53  59
e771    53  63
e772    53  76
e773    53  96
e774    54  55
e775    54  62
e776    54  63
e777    54  70
e778    54  77
e779    54  78
e780    54  80
e781    54  81
e782    54  90
e783    54  91
e784    54  93
e785    54  97
e786    55  56
e787    55  59
e788    55  60
e789    55  62
e790    55  68
e791    55  69
e792    55  73
e793    55  78
e794    56  57
e795    56  58
e796    56  59
e797    56  82
e798    56  86
e799    56  88
e800    57  58
e801    57  63
e802    57  66
e803    57  71
e804    57  82
e805    57  85
e806    57  88
e807    57  98
e808    58  59
e809    58  60
e810    58  63
e811    58  66
e812    58  68
e813    58  70
e814    58  71
e815    58  73
e816    58  75
e817    58  76
e818    58  77
e819    58  81
e820    58  82
e821    58  83
e822    58  97
e823    59  60
e824    59  62
e825    59  69
e826    59  79
e827    59  86
e828    59  87
e829    59  89
e830    59  94
e831    59  97
e832    60  61
e833    60  66
e834    60  84
e835    60  88
e836    60  91
e837    60  94
e838    61  62
e839    61  72
e840    61  81
e841    61  82
e842    61  87
e843    61  90
e844    61  91
e845    61  95
e846    61  97
e847    61  99
e848    62  63
e849    62  75
e850    62  77
e851    62  82
e852    62  90
e853    62  97
e854    63  64
e855    63  76
e856    63  77
e857    63  87
e858    63  95
e859    64  65
e860    64  68
e861    64  77
e862    64  87
e863    65  66
e864    65  81
e865    65  82
e866    65  94
e867    66  67
e868    66  76
e869    66  79
e870    66  86
e871    66  89
e872    66  98
e873    66  99
e874    67  68
e875    67  69
